Complaint#,Code,Invoice,Seq,Order#,Customer,DT Complaint,Amt Claim,Return,Prod Group,Desc,Qty Claim,Close,Dt Approved,Amt Approved,Plant,CSC,Closing Text,SalesRep,ProdType,CCAR CostCenter,ShipTo,Invoice Amt,Sort Code,TX Code,Confirm To
AM00892,DE,VW90823,A1,WV8A664,"HUGO'S INDUSTRIAL SUPPLY, INC",09/21/2020,501.07,N,SW,EXTRA FEE FOR RE-CONSIGNMENT $501.07,0,*,09/30/2020,501.07,AMJK,CSM,DEBIT FOR EXTRA FEE FOR RE-CONSIGNMENT,SWPB,PSB,, AMAZOCH07,4102.56,H263,RS,HUGOSIN08
AM00893,S2,VA90014,A1,YV9A006,STR PLASTIC SOLUTIONS,09/22/2020,567.32,N,YA,"Gross weight: 36,102 - 33,920 = 2,182LB
$.26 x 2,182 = $567.32",2182,*,10/06/2020,567.32,AMSC,AH,weight,8OC,SC,, STRPLSL01,9144.72,S936,RS,STRPLSL01
AM00893,S2,VA90017,A1,YV9A007,STR PLASTIC SOLUTIONS,09/22/2020,97.76,N,YA,"Gross weight: 35,216 - 34,840 = 376LB
$.26 x 376 = $97.76",376,*,10/06/2020,97.76,AMSC,AH,weight,8OC,SC,, STRPLSL01,9156.16,S936,RS,STRPLSL01
AM00893,S2,VA90019,A1,YV9A008,STR PLASTIC SOLUTIONS,09/22/2020,452.92,N,YA,"Gross weight: 35,442 - 33,700 = 1,742LB
$.26 x 1,742 = $452.92",1742,*,10/06/2020,452.92,AMSC,AH,weight,8OC,SC,, STRPLSL01,9214.92,S936,RS,STRPLSL01
AM00894,M5,VW90208,A1,WV7A847,HARDER CORP,09/22/2020,35.17,N,SW,SAMPLE - 1 RL,37.82,*,09/30/2020,35.17,AMJK,CY,CREDIT SAMPLE,SWJD,EHB,, HARDEMO01,3060,H253,RS,HARDEMO01
AM00895,P1,VB71954,A1,BV7A259,HOOD FLEXIBLE PACKAGING,09/23/2020,4187.63,Y,BP,"HD18- 8 rolls found with treatment missing in spots across web. 200 lbs printed material had to be scrapped. 3549 lbs rejected. Need to know if other material may be suspect
00071101885/886/887/894/902/909/910/911",3549,*,11/06/2020,3964.23,AMJK,GO,51000359 spots in print,CFGT,HD,, HOODFAH01,11116.39,H189,RS,HOODFAH01
AM00895,P1,VB71954,A2,BV7A259,HOOD FLEXIBLE PACKAGING,09/28/2020,223.4,N,BP,HD18 - shiners - 200 lbs scrapped ,200,*,11/06/2020,223.4,AMJK,GO,51000359 spots in print,CFGT,HD,, HOODFAH01,11116.39,H189,RS,HOODFAH01
AM00896,P1,VB70855,A1,BV4A293,"POLY PRINT,INC.",09/23/2020,0,N,BP,"insect in film. picture attached roll #0004242374
Need CAPA ASAP",0,*,10/02/2020,0,AMJK,SN,insect,CFDH,BA,, POLYPTU05,9479.2,P038,RS,POLYPTU05
AM00897,P1,VB40980,A1,BV2A716,"BEMIS COMPANY,INC",09/24/2020,123.68,N,BP,"Roll damage from banding. Slabbed off damage and used the rest of the material. SLABBED
MATERIAL WAS TOSSED.
Defective Waste Material to be credited at purchase price: Quantity = 132 lbs / Price = $136.30
Total Claim Value: $136.30",132,*,10/15/2020,123.68,AMJK,GO,200517950 damaged roll,CFGT,BFP,, BEMISLA04,4621.28,C035,RS,BEMISNE01
AM00898,M4,VW90569,A1,WV9A101,UNITED PACKAGING AND DESIGN,09/24/2020,0,Y,SW,"DIVERT HCB, AND REDELIVER EPB TO TO ROCKET",0,*,10/09/2020,0,AMJK,CY,"PAPERWORK FOR DIVERT ONLY, REF TO NEW SO # WVAA123",SWJD,HCB,, CONTAMI03,9754.72,U176,RS,UNITESC04
AM00899,P1,VB90189,A1,BV7A528,KENDALL PACKAGING CORP,09/24/2020,440.55,N,BP,AA30- Baggy edges- 270 lbs + 60 lbs waste + 20 min downtime,270,*,11/05/2020,440.55,AMJK,AM,202000301 baggy,CFGT,AA,, KENDAJE01,8695.52,K005,RS,KENDAME01
AM00900,P1,VB81271,A1,BV6A571,PRINTPACK,09/24/2020,2866.27,N,BP,BAgy film causing wrinkles 2 rolls process waste,1095,*,10/09/2020,2866.27,AMJK,SN,20-3977 baggy,CFMS,BA,, PRINTPV01,7188.63,P043,RS,PRINTPV02
AM00901,P1,VB72027,A1,BV6A721,TRANSCENDIA,09/25/2020,1251.56,N,BP,"production found wrinkles  in the roll and quarantined .  80"" wide BA50T  
4419 lbs    roll #  0004256460   
",1419,*,10/15/2020,1251.56,AMJK,PV,09C612 wrinkles,CFJM,BA,, TRANSRC02,6067.3,T025,RS,TRANSRC02
AM00902,P1,VB70928,A1,BV6A572,MULTI COLOR LABEL CORP-MEXICO SA DE CV,09/25/2020,269.17,N,BP,"Material with wrinkles 
************CORRECTIVE ACTION REPORT NEEDED**************",0,*,10/28/2020,269.17,AMJK,PV,MEX19-361 WRINKLES,HQMA,TE,, GAMASLA01,12284.98,M785,ES,MULTIZA01
AM00903,M2,VB80161,A2,BV7A046,JOHN EDWARDS COMPANY,09/25/2020,400.68,N,BP,customer was invoiced a $1.32 for august but should have been invoiced for July at $1.26,0,*,10/09/2020,400.68,AMJK,AM,price,CFJM,CL,, JOHNEIT02,8814.96,J299,RS,JOHNEIT01
AM00903,M2,VB80285,A2,BV7A046,JOHN EDWARDS COMPANY,09/28/2020,265.08,N,BP,Customer was invoiced $1.32 for August pricing when the order should have been invoiced at $1.26 since it is a make and ship account with material ready by 7/26.,0,*,10/09/2020,265.08,AMJK,AM,price,CFJM,CL,, JOHNEIT02,5831.76,J299,RS,JOHNEIT01
AM00904,M2,VB70090,A2,BV5A208,NAVIS INDUSTRIES,09/28/2020,224,N,BP,"item 3 shipped 6/29 but couldn't fit all in one truck so balanced shipped LTL after price increase. Navis short paid $224. 

",0,*,10/09/2020,224,AMJK,AM,price,CFJM,CL,, NAVISEL01,3606.4,NA54,RS,NAVISEL01
AM00905,S7,VB91155,A1,BV4A095,"JET PRINTING,LLC",09/28/2020,1045.44,N,BP,One pallet was contaminated by spillage of unknown liquid during transit. ,792,*,11/18/2020,1045.44,AMJK,AM,contaminated pallet,CFJM,CL,, JETPRDI01,31431.84,J272,RS,JETPRNA01
AM00906,DE,VB91337,A1,BV9A324,PRINTPACK METALLIZING - FRITO,09/28/2020,7272.83,N,BP,"NWF18 material used for Stripe in April = 41,559 
difference between $1.565/lb and $1.74/lb = $0.175/lb",41559,*,10/01/2020,7272.83,AMSC,DB,Stripe debit April 2020,CFMS,NWF,, PRINTVR39,15172.68,P043,RS,PRINTVR39
AM00907,S6,VB60304,A1,BV4A164,3M JAPAN PRODUCTS LIMITED,09/29/2020,1236.9,N,BP,"pallet 0051102869: In the container, a sideboard of bottom pallet was broken and upper pallet was fallen down on film roll on bottom pallet.
This film roll was damaged too difficult to use.
Pallet 0051102865: An empty pallet you put between pallets was fallen in container and damaged to film roll.
The film roll was torn and dented too difficult to use

",1085,*,10/09/2020,1236.9,AMJK,KS,#141 shipping damage,CFDP,KT,, 3MJAPTO01,35456.28,M020,ES,3MJAPTO01
AM00908,S7,VB91374,A1,BV8A562,BAMA FOODS LIMITED PARTNERSHIP,09/29/2020,1295.33,N,BP,contamination on outside of pallets. One pallet had dirt leaking onto film and could not be used. pictures in claim. Customer will scrap,909,*,10/28/2020,1295.33,AMJK,AM,NC-20-02075 CONTAMINATION ON PALLET,CFDH,CL,, BAMAFTU03,51870,BB15,RS,BAMAFTU02
AM00910,P1,VB50298,A1,BV4A071,"GOLDEN DYNAMIC,INC",09/29/2020,335.61,N,BP,Roll#61701061 & 51700229 were rejected due to blocking.,297,*,11/02/2020,335.61,AMSC,LA,3303/3344/3349 BLOCKING,HQLA,SP,, MULTIBO04 MULTIWH01,43425.9,D230,RS,GOLDEGA02
AM00910,P1,VB71052,A1,BV4B084,"GOLDEN DYNAMIC,INC",09/29/2020,580.16,N,BP,Roll#61700765 & 61700715 were rejected due to blocking.,518,*,11/02/2020,580.16,AMSC,LA,3303/3344/3349 BLOCKING,HQLA,SP,, MULTIBO04 MULTIWH01,43136.8,D230,RS,GOLDEGA02
AM00910,P1,VB71333,A1,BV4B085,"GOLDEN DYNAMIC,INC",09/29/2020,129.92,N,BP,Roll#61700686 was rejected due to blocking & canning,116,*,11/02/2020,129.92,AMSC,LA,3303/3344/3349 BLOCKING,HQLA,SP,, MULTIBO04 MULTIWH01,41659.52,D230,RS,GOLDEGA02
AM00911,T1,VW91025,A1,WV9A752,ASSOCIATED PACKAGING-GALLATIN,09/29/2020,1156,Y,SW,DAMAGED IN TRANSIT - 40 RL,1191,*,10/14/2020,1156,AMJK,EV,"GILTNER, RTN 40-G",SWCG,AM1,, ASSOCME05,23120,AA23,RS,ASSOCME05
AM00912,T1,VW91150,A1,WV9A794,ASSOCIATED PACKAGING,09/29/2020,38.34,N,SW,DAMAGED IN TRANSIT - 1 RL,36.18,*,10/05/2020,38.34,AMAZ,EV,"REDDAWAY, SCRAP IN FIELD 1 RL",SWMD,ELB,, ALLSTSP04,7668,A696,RS,ASSOCST06
AM00913,P5,VW90463,A1,WV9A246,"SYSCO BOSTON, LLC 056",10/01/2020,1653.6,N,SW,MATERIAL CONTROL KEY IN ERROR - 40 RL,2148,*,10/28/2020,1653.6,AMJK,JZU,CREDIT ,SWSP,EHB,, SYSCOPL05,30944.25,SW57,RS,SYSCOPL05
AM00914,P1,VW71140,A1,WV6A569,FLEJES Y ACCESORIOS DE QUERETARO,09/30/2020,0,N,SW,"BUG - CCAR NEEDED, PLT# 0900102073 / 0900102061 & 0900102074.",4341,D,10/14/2020,0,AMJK,SV,DENY,SWPE,ELB,, WASHILA02,31220.8,F340,RE,FLEJEQU01
AM00915,P1,UBB0370,A1,BU9A653,AMERICAN PACKAGING CORP.,09/30/2020,1264.5,N,BP,AMJK-- TD30- Pallet 0004172237 rejected due to wrinkles.,1123,*,10/15/2020,1264.5,AMJK,YM,NCP 449 wrinkles,CFGF,TD,, BADGEFR02,14863.2,A050,RS,AMERICO05
AM00917,T1,VB91424,A1,BV8A297,INTERTAPE POLYMER INC.,09/30/2020,2779.93,N,BP,Roll # 0091402239 & 0091402660 were both rejected due to shipment damaged. Customer can not use.,2635,*,10/08/2020,2779.93,AMJK,LA,shipping damage,HQLA,TU,, INTERCO24,39222.79,I121,RS,INTERMO17
AM00918,P1,VW60771,A1,WV3A153,WESTERN PLASTICS- CANADA,10/07/2020,1502.42,N,SW,"GEAL/WEAK SPORT - 43 RL
",1226.61,*,12/18/2020,1502.42,AMJK,MN,SCRAP IN FILED 110 RL,SWKC,ELB,6234, WESTEMI03,6988,W120,RS,WESTEMI01
AM00918,P1,VW60774,A1,WV3A497,WESTERN PLASTICS- CANADA,10/07/2020,1587.23,N,SW,GEAL/WEAK SPORT - 67 RL,655.2,*,12/18/2020,1587.23,AMJK,MN,SCRAP IN FILED 110 RL,SWKC,ELB,6234, WESTEMI03,9476,W120,RS,WESTEMI01
AM00919,M0,VW20583,A1,WV2A384,NATIONAL PAPER & PLASTICS CO.-PAUL CELLA,10/01/2020,11031.55,Y,SW,"OVER-PURCHASED - 512 RL, DEDUCTED 5% RESTOCKING FEE $580.61",12902.4,*,10/29/2020,11031.55,AMJK,CSM,"RTN 800-G, DEDUCTED 5% RESTOCKING FEE, AND RETURN FREIGHT",SWMZ,HCB,, SHIPPKA11,14515.2,N044,RS,HPPROIN02
AM00919,M0,VW21266,A1,WV2A991,NATIONAL PAPER & PLASTICS CO.-PAUL CELLA,10/01/2020,6535.44,Y,SW,"OVER-PURCHASED  - 240 RL, DEDUCTED 5% RESTOCKING FEE $389.76, AND FREIGHT $870",8294.4,*,10/29/2020,6535.44,AMJK,CSM,"RTN 800-G, DEDUCTED 5% RESTOCKING FEE, AND RETURN FREIGHT",SWMZ,HCB,, SHIPPKA11,9354.24,N044,RS,HPPROIN02
AM00919,M0,VW30270,A1,WV2A991,NATIONAL PAPER & PLASTICS CO.-PAUL CELLA,10/21/2020,1481.09,Y,SW,"OVER-PURCHASED - 48 RL, DEDUCTED 5% RESTOCKING FEE $77.952",1658.88,*,10/29/2020,1481.09,AMJK,CSM,"RTN 800-G, DEDUCTED 5% RESTOCKING FEE, AND RETURN FREIGHT",SWMZ,HCB,, SHIPPKA11,6236.16,N044,RS,HPPROIN02
AM00920,M0,VW80202,A1,WV8A097,SYSCO LOS ANGELES,10/01/2020,2247.01,N,SW,UNPAID TAX - $2247.01,0,D,10/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOWA11,25899.73,SW34,RS,SYSCOWA11
AM00920,M0,VW80202,A2,WV8A097,SYSCO LOS ANGELES,10/01/2020,236.53,N,SW,UNEARNED DISCOUNT - $236.53,0,D,10/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOWA11,25899.73,SW34,RS,SYSCOWA11
AM00921,M0,VW80330,A1,WV8A145,SYSCO LINCOLN 061,10/01/2020,1688.96,N,SW,UNPAID TAX - $1688.96,0,D,10/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOLI07,24984.96,SW37,RS,SYSCOLI07
AM00922,M0,VW80355,A1,WV7A562,SYSCO OKLAHOMA - 026,10/01/2020,3156.3,N,SW,UNPAID TAX - $3156.30,0,D,10/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCONO07,39228.3,SW83,RS,SYSCONO07
AM00923,M0,VW80356,A1,WV7A583,SYSCO CLEVELAND INC. 1135,10/01/2020,2319.53,N,SW,UNPAID TAX - $2319.53,0,D,10/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOCL06,31313.53,SW59,RS,SYSCOCL06
AM00923,M0,VW80356,A2,WV7A583,SYSCO CLEVELAND INC. 1135,10/01/2020,289.94,N,SW,UNEARNED DISCOUNT - $289.94,0,D,10/09/2020,0,AMJK,JZU,DENY,SWSP,,, SYSCOCL06,31313.53,SW59,RS,SYSCOCL06
AM00924,S7,VB70370,A1,BV5A466,3M JAPAN PRODUCTS LIMITED,10/02/2020,3384.49,N,BP,damaged film from broken packaging,3128,*,11/18/2020,3384.5,AMJK,KS,DM #20,CFDP,KT,, 3MJAPTO01,29446.63,M020,ES,3MJAPTO01
AM00925,T1,VW91216,A1,WV9A670,RJ & K SALES INC,10/02/2020,209.1,N,SW,DAMAGED IN TRANSIT - 5 CS,172.8,*,10/14/2020,209.1,AMJK,CSM,"XPO, SCRAP IN FIELD 5 CS",SWMZ,HTK,, RJKSAGR03,2007.36,R196,RS,RJKSAGR03
AM00926,M1,VW91473,A1,WV9A975,TAPE PRODUCTS CO.,10/02/2020,50,N,SW,KEY IN ERROR - WRONG SHIP-TO ADDRESS,0,*,10/27/2020,50,AMJK,CSM,CREDIT,SWMZ,PSB,, TAPEPWO02,16642.68,T105,RS,TAPEPCI01
AM00927,T1,VW91334,A1,WV8A865,STRETCH PAK,10/03/2020,103.11,N,SW,DAMAGED IN TRANSIT - 3 CASES,93.68,*,10/14/2020,103.11,AMJK,CY,"FEDEX, SCRAP IN FIELD 3 RL",SWRP,HTL,, STRETGR01,6543.84,S336,RS,STRETGR01
AM00928,S2,VB71806,A1,BV4A301,"POLY PRINT,INC.",10/05/2020,1945.86,N,BP,"did not receive 34.5"" film",0,D,10/05/2020,0,AMJK,SN,denied - customer will pay,CFDH,BA,, POLYPTU05,3466.14,P038,RS,POLYPTU05
AM00929,P1,VB91284,A1,BV4B014,TRANSCONTINENTAL MULTIFILM INC.,10/05/2020,0,N,BP,"buried inside the roll near the core was a piece of metal. Pictures are attached. Customer stated, ""One of our slitter operators commented that it looks like a spring that is used to hold a heavy duty slitting blade.
**need corrective action form filled out for customer**",0,*,10/15/2020,0,AMJK,AM,spring in roll,CFGF,AA,, MULTIEL01,10689.06,M206,RS,TRANSEL08
AM00930,M3,VBA0095,A1,BV8A166,CAPRI PACKAGING. TC TRANSCONTINENTAL,10/05/2020,1497.73,N,BP,The material was released before the price increase ,15283,*,10/08/2020,1497.73,AMJK,DB,price,CFGF,VA,, CAPRICL03,13449.04,T685,RS,CAPRICL05
AM00931,M3,VBA0097,A1,BV8A373,CAPRI PACKAGING. TC TRANSCONTINENTAL,10/05/2020,437.67,N,BP,The material was released before the price increase ,4466,*,10/08/2020,437.67,AMJK,DB,price,CFGF,VA,, CAPRICL04,3930.08,T685,RS,CAPRICL05
AM00932,M3,VBA0096,A1,BV8A304,CAPRI PACKAGING. TC TRANSCONTINENTAL,10/05/2020,881.22,N,BP,The material was released before the price increase ,8992,*,10/08/2020,881.22,AMJK,DB,price,CFGF,VA,, CAPRICL03,7912.96,T685,RS,CAPRICL05
AM00933,M3,VBA0094,A1,BV5A904,CAPRI PACKAGING. TC TRANSCONTINENTAL,10/05/2020,752.83,N,BP,The material was released before the price increase ,0.09,*,10/08/2020,752.84,AMJK,DB,price,CFGF,VA,, CAPRICL03,6760.16,T685,RS,CAPRICL05
AM00934,T2,VW91438,A1,WV9A614,FOOD LION,10/05/2020,0,Y,SW,CARRIER SHOULD ARRANGE APPT. BEFOREHEAD,0,*,11/02/2020,0,AMJK,JZU,PAPERWORK FOR RE-DELIVERY ,BB,PSB,, FOODLEL01,26666.64,F181,RS,FOODLSA15
AM00935,P1,VB90413,A1,BV6A737,PRINTPACK METALLIZING - FRITO,10/05/2020,67.3,N,BP,damaged rolls ,43,*,10/15/2020,67.3,AMSC,DB,33-51107 damaged rolls,CFMS,NWF,, PRINTVR39,15762.68,P043,RS,PRINTVR39
AM00936,P1,VB90265,A1,BV6A740,PRINTPACK INC (METALLIZING),10/05/2020,636.56,N,BP,"web break due to splicing error (business decision)
$463.50 lost time",123,*,10/15/2020,636.56,AMSC,DB,33-51100 web break,CFMS,NWP,, PRINTVR11,11525.09,P043,RS,PRINTVR14
AM00937,P1,VB71760,A2,BV6A325,PRINTPACK INC (VR2),10/05/2020,1919.74,N,BP,"AMSC- VA15- Pallet S000104623- trash got onto plate after factory splice came through. $1,919.74 in waste.",0,*,10/15/2020,1919.74,AMSC,SN,22-208012 trash on plate,CFMS,VA,, PRINTVR07,43764.6,P043,RS,PRINTVR07
AM00939,P1,VB81698,A1,BV6A431,AMERICAN PACKAGING CORP.,10/05/2020,1036.74,N,BP,AMJK-BA22- Pallet 000458439 rejected due to primary roll blocked causing a web break.,1336,*,11/18/2020,1036.74,AMJK,YM,7549/ 7578,CFGF,BA,, AMERIDM06,5176.7,A050,RS,AMERISC01
AM00939,P1,VB81909,A1,BV6A431,AMERICAN PACKAGING CORP.,10/05/2020,1035.18,N,BP,AMJK-BA22- Pallet 0004258448 rejected due to being baggy and causing wrinkles.,1334,*,11/18/2020,1035.18,AMJK,YM,7549/ 7578,CFGF,BA,, AMERIDM06,13631.99,A050,RS,AMERISC01
AM00940,P1,RB90853,A1,BR6A278,AMERICAN PACKAGING CORP.,10/05/2020,0,N,BP,AMJK- HD18- Pallet 0003149677 has wrinkles in raw material. Due to the age of the claim- informational only complaint requesting corrective action.,0,*,10/28/2020,0,AMJK,KO,WRINKLES,CFGF,HD,, MIDAMGR01,7379.97,A050,RS,AMERISC01
AM00941,R1,VB92055,A1,BV7A624,FORT DEARBORN COMPANY,10/06/2020,6583,N,BP,"Fort Dearborn Concession Rebate - Sep 2020
Payment of $6583.00 per month due to Fort Dearborn as per Concession ",0,*,10/08/2020,6583,AMJK,KS,Sept  2020 concession rebate,CFDP,PL,, FORTDBG01,11758.43,F255,RS,FORTDBG01
AM00942,S6,VBA0245,A1,BV8A425,AVERY DENNISON,10/06/2020,37956.35,Y,BP,"Shipping keyed in stock transfer order under regular order, need to issue credit.

Materials are shipping from TN to SC.",39333,*,10/15/2020,37956.34,AMSC,AH,stock transfer,CFTO,BNY,, AVERYME09,37956.35,A455,RS,AVERYME09
AM00943,M2,VW91493,A1,WV9A999,BRECKENRIDGE PAPER & PACKAGING,10/06/2020,187.5,N,SW,KEY IN ERROR - PRICE ,0,*,10/09/2020,187.5,AMJK,CSM,CREDIT FOR PRICE DISCREPANCY ,SWMZ,EHB,, BRECKRO02,38589.6,B121,RS,BRECKHU01
AM00944,S7,VWA0087,A1,WV9B029,MAXPAK/,10/08/2020,78.86,N,SW,SHIPPING DAMAGED - 2 RL,72.36,*,10/14/2020,78.86,AMJK,EV,"DRAKE, SCRAP IN FIELD 2 ROLLS",SWKM,ELB,, MAXPALA09,16222.64,M742,RS,MAXPALA03
AM00945,R1,VB90796,A1,BV8A145,PRINTPACK VR2(CONSGT-AMSC)GMI,10/07/2020,9719.32,N,BP,"PPK VR2 Consignment Storage Allowance - Sep 2020
CWS, VA and MTF
Total lbs: 971,931.91 lb. 
Credit: $0.01/lb. 
Total credit: $9,719.32",971931.91,*,10/14/2020,9719.32,AMSC,YM,Consignment rebate Sept 2020,CFMS,CWS,, PRINTVR25,8847,P043,RS,PRINTVR24
AM00946,M3,VBA0032,A1,BV8A532,FORTIS SOLUTIONS GROUP,10/07/2020,3451.03,N,BP,"Inventory was produced by 9/23, so as a make and ship account, the order should have shipped at September's pricing of $1.022 instead of October's pricing of $1.130. Tony's approval is attached via email.",31954,*,10/09/2020,3451.03,AMJK,AM,price,CFDH,SP,, FORTIME02,36108.02,F403,RS,FORTIME01
AM00947,M3,VBA0060,A1,BV9A605,GARLOCK PRINTING & CONVERTING CORP,10/07/2020,2175.79,N,BP,Order was asked to be shipped in September since inventory was ready but shipped on October 1st- pricing for September was $0.827 while pricing for October was $0.925 so the price difference is $0.098. Tony's approval is attached via email for price to remain for September for this shipment.,22202,*,10/09/2020,2175.8,AMJK,AM,price,CFDH,BFP,, GARLORE01,20536.85,G002,RS,GARLOGA01
AM00948,M3,VBA0059,A1,BV9A330,GARLOCK PRINTING & CONVERTING CORP,10/07/2020,1246.33,N,BP,Order was asked to be shipped in September since inventory was ready but shipped on October 1st- pricing for September was $0.827 while pricing for October was $0.925 so the price difference is $0.098. Tony's approval is attached via email for price to remain for September for this shipment.,12720,*,10/09/2020,1246.56,AMJK,AM,price,CFDH,BFP,, GARLORE01,11766,G002,RS,GARLOGA01
AM00949,R1,VB91404,A1,BV9A301,TRANSCENDIA,10/07/2020,56107.24,N,BP,"Transcendia Sep 2020 Rebate
All Films 
Total lbs: 935,120.67lb. 
Rebate: $0.06/lb. 
Total rebate: $56,107.24",935120.67,*,10/13/2020,56107.24,AMJK,PV,Sept 2020 rebate,CFJM,CL,, TRANSFP02,5976.92,T025,RS,TRANSFP02
AM00950,P1,VW60772,A1,WV3A227,WESTERN PLASTICS- CANADA,10/07/2020,1041.03,N,SW,WEAK SPOT/BREAKING - 43 RL,1088,*,12/18/2020,1041.03,AMJK,MN,SCRAP IN FIELD 43 RL,SWKC,EXB,6234;6235, WESTEMI03,4842,W120,RS,WESTEMI01
AM00951,M3,VBA0050,A1,BV9A413,NAVIS INDUSTRIES,10/07/2020,899.17,N,BP,Order shipped under October's pricing of $0.865 for CL40 and $0.885 for CL50 when it was asked to ship by September 30th to have CL40 pricing of $0.840 and CL50 pricing of $.860. I attached the emails when credit was able to release these orders as well on 9/25 at 4.45 pm.,35967,*,10/13/2020,899.19,AMJK,AM,price,CFJM,CL,, NAVISEL01,31243.33,NA54,RS,NAVISEL01
AM00952,T1,VW91218,A1,WV9A737,CSS DISTRIBUTION GROUP,10/07/2020,1286.8,Y,SW,DAMAGED IN TRANSIT - 1 PLT REFUSED,1119,*,11/02/2020,1286.8,AMJK,EV,"XPO, RETURNED 40 ROLLS SCRAPPED",SWCG,AM1,, JINDASH02,6434,C648,RS,CSSDILO04
AM00953,P1,VW80724,A1,WV7A860,BGR INC,10/07/2020,119.73,N,SW,CRUSHED CORE- 3 RL,126,*,10/21/2020,119.73,AMJK,MN,SCRAP IN FIELD - 3 RL,SWBU,AM1,, BGRININ02,3192.8,B529,RS,BGRINWC04
AM00954,M5,VW70634,A1,WV6A351,H.E.BAUMRUCKER,10/08/2020,62.88,N,SW,SAMPLE - 1 ROLL,80.5,*,10/14/2020,62.88,AMJK,CSM,CREDIT SAMPLE,SWMZ,EHB,, HEBAUIT01,8048.64,H085,RS,HEBAUIT01
AM00955,M4,VW30578,A2,WV3A308,WAL-MART DISTRIBUTION CENTER #7016,10/08/2020,150,N,SW,WRITE OFF TO LAYOVER FEE - $150,0,*,10/14/2020,150,AMJK,SV,WRITE OFF TO LAYOVER FEE - $150,SWSP,,, WALMAGO01,4422.6,W060,RS,WALMAGO01
AM00956,R1,VB81282,A1,BV4B144,OVERWRAPS PACKAGING L.P.,10/08/2020,12030.5,N,BP,"Snyder's Lance Q3 2020 Rebate thru converter
VAB30 Total lbs: 120,305 lbs
Rebate: $0.10/lb. 
Total rebate: $12,030.50",120305,*,10/13/2020,12030.5,AMJK,GO,Snyders Lance Q3 2020 rebate,CFDP,VAB,, OVERWDA02,54801.67,O006,RS,OVERWDA02
AM00957,DE,VW30587,A1,WV3A350,"HUGO'S INDUSTRIAL SUPPLY, INC",10/08/2020,150,N,SW,DEBIT LAYOVER FEE $150 TO HUGO ,0,*,10/14/2020,150,AMJK,CSM,ISSUE DEBIT ,SWPB,PSB,, AMAZOEP01,20815.2,H263,RS,HUGOSIN08
AM00958,P1,VBA0075,A1,BV6A556,SIGNATURE FLEXIBLE PKG,10/09/2020,946.4,N,BP,AMJK- BA25 baggy - 3 partial rolls,1040,*,11/18/2020,946.4,AMJK,SN,baggy - 3 partial rolls,CFDH,BA,, SIGNACA01,14946.75,S014,RS,SIGNACO02
AM00959,P1,VB81387,A1,BV4B135,PRINTPACK,10/09/2020,0,N,BP,AMJK- MRT18- Pallet 0004231798 rejected due to failed ink adhesion. Rechecked after 3 days and never improved. (need additional invoice for credit amount),1432,*,12/16/2020,0,AMJK,SN,17-2066 MRT failed ink adhesion,CFMS,MRT,, PRINTRH04,1635.34,P043,RS,PRINTRH04
AM00959,P1,VBC0162,A2,BVBA246,PRINTPACK,12/15/2020,6840.95,N,BP,MRT failed ink adhesion (invoice VB81387),0,*,12/16/2020,6840.95,AMSC, YM,17-2066 MRT failed ink adhesion,CFMS,,, PRINTRH04,11100.87,P043,RS,PRINTRH04
AM00960,P1,VB90113,A1,BV7A445,SIGMA S.A. DE C.V.,10/09/2020,990.7,N,BP,"floppy edge, which creates wrinkles in the customer’s printing process",982,*,11/05/2020,990.7,AMJK,PV,RTX-043-2020 floppy edge,AMJO,SP,, SIGMASO01,33537.59,P342,ES,SIGMASO01
AM00961,P1,VB20882,A1,BV1A381,"PRODUCTOS ALIMENTICIOS ""DIANA"" SA DE CV",10/09/2020,7000.74,N,BP,"Bad metal formation, wrinkles, low optical density, gauge bands",5029,*,11/05/2020,7000.74,AMJK,PV,Reclamo de Polipropileno Inteplast 6,AMJO,JDM,, PRODUSS02,41657.95,P333,ES,PRODUSS01
AM00962,P1,VB21240,A1,BV1A388,"PRODUCTOS ALIMENTICIOS ""DIANA"" SA DE CV",10/09/2020,3701.53,N,BP,"Bad metal appearance, wrinkles, gauge bands.",3156,*,11/05/2020,3701.52,AMJK,PV,Reclamo de Polipropileno Inteplast 7,AMJO,JDM,, PRODUSS02,26982.16,P333,ES,PRODUSS01
AM00963,P1,VB90759,A1,BV6A417,PRINT PACK,10/21/2020,0,Y,BP,poor profile,0,*,11/06/2020,1527.81,AMJK,SN,13-5174 poor profile,CFMS,VA,, PRINTEL02,2823.97,P043,RS,PRINTEL02
AM00963,P1,VB90961,A1,BV6A417,PRINT PACK,10/09/2020,3069.34,Y,BP,"AMJK-VA30- Below pallets have poor roll profile causing register issues.
7001083168
7001083240
7001083248
7001083255
7001083262",4028,*,11/06/2020,685.03,AMJK,SN,13-5174 poor profile,CFMS,VA,, PRINTEL02,9424.42,P043,RS,PRINTEL02
