BL_Number,Truck_Appointment_Date,Site,Product_Group,Product_Code,Unit_Freight,Carrier_ID,pallet_count,pick_weight
W34A407,2023-04-17,AMJK,SW,EPB0802005000AM-40,4.69,TRAFFIX-AM,2,2560
W34A407,2023-04-17,AMJK,SW,HLP140400450AM-64,4.69,TRAFFIX-AM,2,2610
W34A407,2023-04-17,AMJK,SW,HLP140450450AM-64,4.69,TRAFFIX-AM,4,5884
W34A409,2023-04-24,AMJK,SW,EHB0551978000AM-40,3.95,TRAFFIX-AM,2,2774
W34A409,2023-04-24,AMJK,SW,ELB0611975000AM-50,3.95,TRAFFIX-AM,5,6010
W34A409,2023-04-24,AMJK,SW,HCB0801801500AM-48,3.95,TRAFFIX-AM,4,6636
W34A409,2023-04-24,AMJK,SW,HLP115450450AM-64,3.95,TRAFFIX-AM,11,13244
W34A409,2023-04-24,AMJK,SW,HSB0631601500AM-64,3.95,TRAFFIX-AM,1,1548
W34A409,2023-04-24,AMJK,SW,HTG0651801500AM-48,3.95,TRAFFIX-AM,5,6740
W34A410,2023-05-08,AMJK,SW,AM1-18.751-EX,1.72,DRAKE-AM,30,32040
W34A410,2023-05-08,AMJK,SW,AM1-18.759-EX,1.72,DRAKE-AM,4,4236
W34A411,2023-04-20,AMJK,SW,EHB0631975000AM-50,10.88,SAIA-IP,1,1241
W34A411,2023-04-20,AMJK,SW,EHB1151973500AM-40,10.88,SAIA-IP,3,3807
W34A412,2023-04-17,AMJK,SW,EHB0701976500AM-40,14.1,PDI-AM,1,1434
W34A412,2023-04-17,AMJK,SW,EHB0801976000AM-40,14.1,PDI-AM,8,12104
W34A412,2023-04-17,AMJK,SW,ELB0512959000AM-20,14.1,PDI-AM,1,1083
W34A412,2023-04-17,AMJK,SW,EPB0802006000AM-40,14.1,PDI-AM,1,1536
W34A412,2023-04-17,AMJK,SW,PSB0251501968AM-126P,14.1,PDI-AM,3,1116
W34A412,2023-04-17,AMJK,SW,PSB0301501476AM-36,14.1,PDI-AM,4,1532
W34A424,2023-04-14,AMJK,SW,ELB0452006800W120-50,8.69,CHARGER-AM,8,9792
W34A424,2023-04-14,AMJK,SW,EPB0803006000AM-20,8.69,CHARGER-AM,4,4608
W34A424,2023-04-14,AMJK,SW,ETG0802005000AM-40,8.69,CHARGER-AM,5,6400
W34A424,2023-04-14,AMJK,SW,ETR0802005000AM-40,8.69,CHARGER-AM,1,1280
W34A424,2023-04-14,AMJK,SW,HCB0651301500W120-48,8.69,CHARGER-AM,3,2919
W34A424,2023-04-14,AMJK,SW,HCB0751301500W120-48,8.69,CHARGER-AM,3,3369
W34A424,2023-04-14,AMJK,SW,HCB0751401500W120-48,8.69,CHARGER-AM,1,1210
W34A424,2023-04-14,AMJK,SW,HCB0801801500W120-36,8.69,CHARGER-AM,2,2488
W34A424,2023-04-14,AMJK,SW,HLP120400450W120-64,8.69,CHARGER-AM,5,5575
W34A425,2023-04-26,AMJK,SW,ELB0611975000AM-50,7.62,PDI-AM,3,3606
W34A425,2023-04-26,AMJK,SW,HCB0701201500AM-80,7.62,PDI-AM,2,3226
W34A425,2023-04-26,AMJK,SW,HLP140450450AM-64,7.62,PDI-AM,2,2942
W34A430,2023-04-26,AMJK,SW,HLP100450450AM-64,2.25,DRAKE-AM,26,27820
W34A431,2023-04-27,AMJK,SW,HSB0511801500B104-32,5.5,TRAFFIX-AM,45,31725
W34A434,2023-04-18,AMJK,SW,PSB0251501968AM-126P,31.6,SAIA-IP,3,1116
W34A439,2023-04-28,AMJK,SW,ELB0441977500AM-50,9.31,DRAKE-AM,5,6500
W34A439,2023-04-28,AMJK,SW,ELB0631977500AM-40,9.31,DRAKE-AM,5,7445
W34A439,2023-04-28,AMJK,SW,EPB0802006000N297-40,9.31,DRAKE-AM,4,6144
W34A439,2023-04-28,AMJK,SW,EPB0806005000AM-16,9.31,DRAKE-AM,1,1536
W34A439,2023-04-28,AMJK,SW,ETY0802005000AM-40,9.31,DRAKE-AM,1,1280
W34A439,2023-04-28,AMJK,SW,HCB0801801500AM-48,9.31,DRAKE-AM,2,3318
W34A439,2023-04-28,AMJK,SW,HSB0631801500AM-64,9.31,DRAKE-AM,4,6968
W34A441,2023-04-21,AMJK,SW,ELB0511979000AM-40,3.6,TRAFFIX-AM,1,1447
W34A441,2023-04-21,AMJK,SW,EPB0802006000AM-40,3.6,TRAFFIX-AM,2,3072
W34A441,2023-04-21,AMJK,SW,HCB0701801500AM-64,3.6,TRAFFIX-AM,2,3870
W34A441,2023-04-21,AMJK,SW,HCB0901801500AM-48,3.6,TRAFFIX-AM,2,3732
W34A441,2023-04-21,AMJK,SW,HLB0451601500AM-64,3.6,TRAFFIX-AM,2,2212
W34A441,2023-04-21,AMJK,SW,HLB0451801500AM-64,3.6,TRAFFIX-AM,2,2488
W34A441,2023-04-21,AMJK,SW,PSB0251501968AM-126P,3.6,TRAFFIX-AM,6,2232
W34A445,2023-04-17,AMJK,SW,HCB0801801500AM-48,8.4,GILTNER-AM,15,24885
W34A445,2023-04-17,AMJK,SW,HLB0451601500AM-64,8.4,GILTNER-AM,10,11060
W34A459,2023-04-18,AMJK,SW,ETY0802005000AM-40,19.77,CWF-IP,2,2560
W34A460,2023-04-24,AMJK,SW,EPB1152003500AM-40,3.98,TRAFFIX-AM,30,38640
W34A477,2023-04-18,AMJK,SW,AML-29539-LC,11.02,GILTNER-AM,5,4140
W34A477,2023-04-18,AMJK,SW,HCB0701801500AM-64,11.02,GILTNER-AM,1,1935
W34A477,2023-04-18,AMJK,SW,HCB0801801500AM-48,11.02,GILTNER-AM,3,4977
W34A477,2023-04-18,AMJK,SW,HLP115450450AM-64,11.02,GILTNER-AM,5,6020
W34A477,2023-04-18,AMJK,SW,HLP140450450AM-64,11.02,GILTNER-AM,2,2942
W34A477,2023-04-18,AMJK,SW,HTL0801801500AM-48,11.02,GILTNER-AM,2,3318
W34A477,2023-04-18,AMJK,SW,HTO0801801500AM-48,11.02,GILTNER-AM,3,4977
W34A477,2023-04-18,AMJK,SW,HTR0801801500AM-48,11.02,GILTNER-AM,2,3318
W34A479,2023-04-26,AMJK,SW,EHB0751976000AM-40,9.59,GILTNER-AM,28,39704
W34A480,2023-04-20,AMJK,SW,ELB0401979000AM-40,10.2,CHARGER-AM,7,7945
W34A480,2023-04-20,AMJK,SW,EPB0806005000AM-16,10.2,CHARGER-AM,1,1536
W34A480,2023-04-20,AMJK,SW,HLP115450450AM-64,10.2,CHARGER-AM,5,6020
W34A480,2023-04-20,AMJK,SW,HLP140450450AM-64,10.2,CHARGER-AM,5,7355
W34A480,2023-04-20,AMJK,SW,HSB0631801500AM-64,10.2,CHARGER-AM,7,12194
W34A482,2023-04-17,AMJK,SW,HLP115400450AM-64,5.57,TRAFFIX-AM,20,21360
W34A482,2023-04-17,AMJK,SW,PSB0251501968AM-126P,5.57,TRAFFIX-AM,12,4464
W34A487,2023-04-19,AMJK,SW,EHB0801975000AM-40,5.64,TRAFFIX-AM,10,12610
W34A487,2023-04-19,AMJK,SW,HLP100400450AM-64,5.64,TRAFFIX-AM,5,4745
W34A487,2023-04-19,AMJK,SW,HSB0671801500AM-64,5.64,TRAFFIX-AM,10,18520
W34A491,2023-05-01,AMJK,SW,AM1-197106,11.59,GILTNER-AM,4,5012
W34A491,2023-05-01,AMJK,SW,EHB0551978000AM-40,11.59,GILTNER-AM,1,1387
W34A491,2023-05-01,AMJK,SW,EHB0801975000AM-40,11.59,GILTNER-AM,2,2522
W34A491,2023-05-01,AMJK,SW,ELB0611975000AM-50,11.59,GILTNER-AM,2,2404
W34A491,2023-05-01,AMJK,SW,ELB0632957500C427-20,11.59,GILTNER-AM,17,18955
W34A491,2023-05-01,AMJK,SW,ETL0802005000AM-40,11.59,GILTNER-AM,1,1280
W34A491,2023-05-01,AMJK,SW,HLP115450450AM-64,11.59,GILTNER-AM,1,1204
W34A491,2023-05-01,AMJK,SW,HSB0631601500AM-64,11.59,GILTNER-AM,1,1548
W34A493,2023-05-09,AMJK,SW,ELB0451977000W120-50,9.71,CHARGER-AM,5,6205
W34A493,2023-05-09,AMJK,SW,HCB0651301500W120-48,9.71,CHARGER-AM,4,3892
W34A493,2023-05-09,AMJK,SW,HCB0651801500W120-36,9.71,CHARGER-AM,1,1011
W34A493,2023-05-09,AMJK,SW,HCB0751301500W120-48,9.71,CHARGER-AM,3,3369
W34A493,2023-05-09,AMJK,SW,HCB0751401500W120-48,9.71,CHARGER-AM,1,1210
W34A493,2023-05-09,AMJK,SW,HCB0751801500W120-36,9.71,CHARGER-AM,1,1166
W34A493,2023-05-09,AMJK,SW,HCB0801401500W120-48,9.71,CHARGER-AM,2,2580
W34A493,2023-05-09,AMJK,SW,HCB0901801500W120-36,9.71,CHARGER-AM,1,1400
W34A493,2023-05-09,AMJK,SW,HLB0471301476W120-48,9.71,CHARGER-AM,9,6237
W34A493,2023-05-09,AMJK,SW,HLP120400450W120-64,9.71,CHARGER-AM,1,1115
W34A493,2023-05-09,AMJK,SW,HLP120450450W120-64,9.71,CHARGER-AM,2,2514
W34A493,2023-05-09,AMJK,SW,HLP150400450W120-64,9.71,CHARGER-AM,2,2800
W34A497,2023-04-25,AMJK,SW,EHL0632005000AM-50,11.91,AAL-AM,10,12600
W34A497,2023-04-25,AMJK,SW,HCB1201801000AM-48,11.91,AAL-AM,1,1659
W34A498,2023-05-17,AMJK,SW,CHV0703009000W120-16,9.95,CHARGER-AM,3,3630
W34A498,2023-05-17,AMJK,SW,CHV0753009000W120-12,9.95,CHARGER-AM,2,1944
W34A498,2023-05-17,AMJK,SW,CHV0803009000W120-12,9.95,CHARGER-AM,10,10370
W34A498,2023-05-17,AMJK,SW,EPB0803006000AM-20,9.95,CHARGER-AM,5,5760
W34A498,2023-05-17,AMJK,SW,EXB0502006800W120-50,9.95,CHARGER-AM,1,1360
W34A498,2023-05-17,AMJK,SW,HCB0631301312W120-48,9.95,CHARGER-AM,4,3300
W34A498,2023-05-17,AMJK,SW,HLB0401201476W120-80,9.95,CHARGER-AM,4,3628
W34A498,2023-05-17,AMJK,SW,HLP120400450W120-64,9.95,CHARGER-AM,2,2230
W34A499,2023-04-25,AMJK,SW,ELB0701976500AM-40,9.04,SAIA-IP,4,5736
W34A500,2023-05-02,AMJK,SW,HCB0901201500AM-60,17.18,CWF-IP,3,4665
W34A501,2023-04-24,AMJK,SW,EHB0631975000AM-50,6.17,PDI-AM,10,12410
W34A501,2023-04-24,AMJK,SW,EHB0631977500AM-40,6.17,PDI-AM,2,2978
W34A501,2023-04-24,AMJK,SW,EPB0702005000AM-40,6.17,PDI-AM,2,2240
W34A501,2023-04-24,AMJK,SW,EPB0802006000AM-40,6.17,PDI-AM,4,6144
W34A501,2023-04-24,AMJK,SW,EPB1155003500AM-16,6.17,PDI-AM,6,7728
W34A501,2023-04-24,AMJK,SW,ETK0802005000AM-40,6.17,PDI-AM,2,2560
W34A501,2023-04-24,AMJK,SW,ETL0802005000AM-40,6.17,PDI-AM,1,1280
W34A501,2023-04-24,AMJK,SW,PSB0301701476AM-48,6.17,PDI-AM,2,1156
W34A501,2023-04-24,AMJK,SW,PSB0381701476AM-96P,6.17,PDI-AM,1,366
W34A504,2023-05-02,AMJK,SW,AM1-19751,5.81,TRAFFIX-AM,34,38250
W34A505,2023-05-10,AMJK,SW,HTY0801801500AM-48,18.1,SAIA-IP,1,1659
W34A506,2023-04-21,AMJK,SW,ELB0511979000AM-40,11.52,GILTNER-AM,3,4341
W34A506,2023-04-21,AMJK,SW,HCB0801801500AM-48,11.52,GILTNER-AM,5,8295
W34A506,2023-04-21,AMJK,SW,HLB0451601500AM-64,11.52,GILTNER-AM,6,6636
W34A506,2023-04-21,AMJK,SW,HLP140400450AM-64,11.52,GILTNER-AM,6,7830
W34A506,2023-04-21,AMJK,SW,HTR0801801500AM-48,11.52,GILTNER-AM,4,6636
W34A506,2023-04-21,AMJK,SW,PSB0301501476AM-36,11.52,GILTNER-AM,5,1915
W34A509,2023-05-24,AMJK,SW,EHB1151973500W051-40,8.25,CAL-AM,20,25380
W34A509,2023-05-24,AMJK,SW,PSB0331501476P652-168P,8.25,CAL-AM,10,4910
W34A513,2023-04-20,AMJK,SW,EHB0631975000AM-50,5.06,TRAFFIX-AM,7,8687
W34A513,2023-04-20,AMJK,SW,EHB0751975000AM-40,5.06,TRAFFIX-AM,2,2364
W34A513,2023-04-20,AMJK,SW,EHY0632005000AM-50,5.06,TRAFFIX-AM,3,3780
W34A513,2023-04-20,AMJK,SW,ELB0441977500AM-50,5.06,TRAFFIX-AM,3,3900
W34A513,2023-04-20,AMJK,SW,ELB0901975000AM-40,5.06,TRAFFIX-AM,8,11344
W34A513,2023-04-20,AMJK,SW,EMB0501979000AM-40,5.06,TRAFFIX-AM,1,1418
W34A513,2023-04-20,AMJK,SW,EPB0802005000AM-40,5.06,TRAFFIX-AM,1,1280
W34A513,2023-04-20,AMJK,SW,ETK0802005000AM-40,5.06,TRAFFIX-AM,1,1280
W34A513,2023-04-20,AMJK,SW,HCB0801801500AM-48,5.06,TRAFFIX-AM,1,1659
W34A513,2023-04-20,AMJK,SW,HLP115400450AM-64,5.06,TRAFFIX-AM,2,2136
W34A513,2023-04-20,AMJK,SW,PSB0301501476AM-168P,5.06,TRAFFIX-AM,1,446
W34A513,2023-04-20,AMJK,SW,PSB0301501968AM-126P,5.06,TRAFFIX-AM,2,892
W34A519,2023-04-24,AMJK,SW,AM1-19763,9.46,DRAKE-AM,10,11910
W34A519,2023-04-24,AMJK,SW,EHB0631975000AM-50,9.46,DRAKE-AM,4,4964
W34A519,2023-04-24,AMJK,SW,EMB04229511000AM-20,9.46,DRAKE-AM,3,3270
W34A519,2023-04-24,AMJK,SW,EPB0802006000AM-40,9.46,DRAKE-AM,3,4608
W34A519,2023-04-24,AMJK,SW,HCB1201801000AM-48,9.46,DRAKE-AM,1,1659
W34A519,2023-04-24,AMJK,SW,HLP140450450AM-64,9.46,DRAKE-AM,1,1471
W34A524,2023-04-21,AMJK,SW,ETG0802005000AM-40,15.25,SAIA-IP,2,2560
W34A526,2023-05-04,AMJK,SW,AM1-19739,8.69,CAL-AM,4,4424
W34A526,2023-05-04,AMJK,SW,EHB0801975000AM-40,8.69,CAL-AM,3,3783
W34A526,2023-05-04,AMJK,SW,ELB0631976000AM-40,8.69,CAL-AM,10,11910
W34A526,2023-05-04,AMJK,SW,EPB0804005000AM-16,8.69,CAL-AM,2,2048
W34A526,2023-05-04,AMJK,SW,HBT180450450AM-48,8.69,CAL-AM,1,1425
W34A528,2023-04-18,AMJK,SW,EHB0551978000AM-40,7.57,DRAKE-AM,2,2774
W34A528,2023-04-18,AMJK,SW,EPB0752005000AM-40,7.57,DRAKE-AM,5,6000
W34A528,2023-04-18,AMJK,SW,EPB0802005000AM-40,7.57,DRAKE-AM,2,2560
W34A528,2023-04-18,AMJK,SW,EPB0902005000AM-40,7.57,DRAKE-AM,17,24480
W34A528,2023-04-18,AMJK,SW,ETK0802005000AM-40,7.57,DRAKE-AM,1,1280
W34A528,2023-04-18,AMJK,SW,ETL0802005000AM-40,7.57,DRAKE-AM,2,2560
W34A529,2023-04-28,AMJK,SW,ELB0631977500AM-40,9.02,GILTNER-AM,3,4467
W34A529,2023-04-28,AMJK,SW,HCB0801801500N103-24,9.02,GILTNER-AM,39,32331
W34A530,2023-04-27,AMJK,SW,PSB0331501476P652-168P,22.64,SAIA-IP,4,1964
W34A536,2023-04-27,AMJK,SW,EHL0632005000AM-50,17.73,CWF-IP,2,2520
W34A537,2023-04-19,AMJK,SW,PSB0251501968M530-126P,21.18,CWF-IP,2,744
W34A540,2023-05-19,AMJK,SW,EHB0601977500AM-40EX,0,CPU,23,32614
W34A540,2023-05-19,AMJK,SW,ELB0511979000AM-40EX,0,CPU,2,2894
W34A544,2023-04-20,AMJK,SW,EHB0631975000AM-50,12.61,DRAKE-AM,2,2482
W34A544,2023-04-20,AMJK,SW,EHB0801976000AM-40,12.61,DRAKE-AM,5,7565
W34A544,2023-04-20,AMJK,SW,EHB0901975000AM-40,12.61,DRAKE-AM,6,8508
W34A544,2023-04-20,AMJK,SW,ELB0511979000AM-40,12.61,DRAKE-AM,1,1447
W34A544,2023-04-20,AMJK,SW,EPB0802006000AM-40,12.61,DRAKE-AM,6,9216
W34A544,2023-04-20,AMJK,SW,HCB0801801500AM-48,12.61,DRAKE-AM,4,6636
W34A546,2023-04-20,AMJK,SW,EPB0903005000AM-20,18.08,SAIA-IP,3,3240
W34A546,2023-04-20,AMJK,SW,ETK0802005000AM-40,18.08,SAIA-IP,1,1280
W34A547,2023-04-20,AMJK,SW,EHB0631975000AM-50,3.97,TRAFFIX-AM,20,24820
W34A549,2023-05-04,AMJK,SW,AM1-19771,7.72,IP-TRUCK,2,2238
W34A549,2023-05-04,AMJK,SW,EPB0802005000AM-40,7.72,IP-TRUCK,2,2560
W34A549,2023-05-04,AMJK,SW,PSB0301501476AM-168P,7.72,IP-TRUCK,7,3122
W34A549,2023-05-04,AMJK,SW,PSB0301501476AM-36,7.72,IP-TRUCK,3,1149
W34A553,2023-05-04,AMJK,SW,ELB0611976000P968-40EX,4,TRAFFIX-AM,26,30004
W34A554,2023-04-25,AMJK,SW,EHB0631975000AM-50,5.2,GILTNER-AM,1,1241
W34A554,2023-04-25,AMJK,SW,ELB0801975000AM-40,5.2,GILTNER-AM,4,5044
W34A554,2023-04-25,AMJK,SW,ELB0901975000AM-40,5.2,GILTNER-AM,1,1418
W34A554,2023-04-25,AMJK,SW,EPB0802005000AM-40,5.2,GILTNER-AM,6,7680
W34A554,2023-04-25,AMJK,SW,ETL0802005000AM-40,5.2,GILTNER-AM,1,1280
W34A554,2023-04-25,AMJK,SW,HCB0801801500AM-48,5.2,GILTNER-AM,4,6636
W34A554,2023-04-25,AMJK,SW,HCB1151801000AM-48,5.2,GILTNER-AM,1,1590
W34A554,2023-04-25,AMJK,SW,HLP140450450AM-64,5.2,GILTNER-AM,2,2942
W34A554,2023-04-25,AMJK,SW,PSB0381701476AM-48,5.2,GILTNER-AM,4,2928
W34A556,2023-04-21,AMJK,SW,EHB1151973500AM-40,0,CPU,15,19035
W34A561,2023-06-16,AMJK,SW,CHV07530010000AM-12,7.48,PDI-AM,6,6480
W34A561,2023-06-16,AMJK,SW,CLV04530012000AM-16,7.48,PDI-AM,11,11407
W34A561,2023-06-16,AMJK,SW,CLV05130012000AM-16,7.48,PDI-AM,2,2350
W34A561,2023-06-16,AMJK,SW,CLV07530010000AM-12,7.48,PDI-AM,9,9720
W34A561,2023-06-16,AMJK,SW,EHG0632005000AM-50,7.48,PDI-AM,3,3780
W34A561,2023-06-16,AMJK,SW,ETK0802005000AM-40,7.48,PDI-AM,4,5120
W34A563,2023-07-12,AMJK,SW,CHV07530010000AM-12,6.96,CAL-AM,37,39960
W34A564,2023-05-24,AMJK,SW,CHV07530010000AM-12,7.92,GILTNER-AM,12,12960
W34A564,2023-05-24,AMJK,SW,CLV04530012000AM-16,7.92,GILTNER-AM,10,10370
W34A564,2023-05-24,AMJK,SW,EUO0803006000AM-20,7.92,GILTNER-AM,10,11520
W34A564,2023-05-24,AMJK,SW,HTL0651801500NO-32,7.92,GILTNER-AM,5,4495
W34A566,2023-04-18,AMJK,SW,ETL0802005000AM-40,26.29,CWF-IP,1,1280
W34A569,2023-04-19,AMJK,SW,ETR0802005000AM-40,13.03,SAIA-IP,2,2560
W34A571,2023-04-21,AMJK,SW,EPB0805005000AM-16,19.92,CWF-IP,1,1280
W34A574,2023-04-25,AMJK,SW,ELB0511979000AM-40,10.02,GILTNER-AM,3,4341
W34A574,2023-04-25,AMJK,SW,ELB0611975000AM-50,10.02,GILTNER-AM,1,1202
W34A574,2023-04-25,AMJK,SW,EPB0702005000D418-40,10.02,GILTNER-AM,20,22400
W34A574,2023-04-25,AMJK,SW,HCB1001801000AM-64,10.02,GILTNER-AM,2,3686
W34A574,2023-04-25,AMJK,SW,HLP140400450AM-64,10.02,GILTNER-AM,1,1305
W34A574,2023-04-25,AMJK,SW,PSB0301501476AM-168P,10.02,GILTNER-AM,1,446
W34A574,2023-04-25,AMJK,SW,PSB0301501476AM-36,10.02,GILTNER-AM,2,766
W34A574,2023-04-25,AMJK,SW,PSB0301701476AM-48,10.02,GILTNER-AM,2,1156
W34A575,2023-04-21,AMJK,SW,HSB0631601500AM-64,10.95,GILTNER-AM,8,12384
W34A575,2023-04-21,AMJK,SW,HSB0631801500AM-64,10.95,GILTNER-AM,1,1742
W34A575,2023-04-21,AMJK,SW,HSB0671801500AM-64,10.95,GILTNER-AM,1,1852
W34A575,2023-04-21,AMJK,SW,PSB0301501476AM-168P,10.95,GILTNER-AM,26,11596
W34A575,2023-04-21,AMJK,SW,PSB0381701476AM-48,10.95,GILTNER-AM,3,2196
W34A581,2023-04-21,AMJK,SW,HTK0801801500AM-48,18.03,SAIA-IP,1,1659
W34A582,2023-04-20,AMJK,SW,AML-19739-LC,2.95,GILTNER-AM,5,5530
W34A582,2023-04-20,AMJK,SW,EHB0901975000AM-40,2.95,GILTNER-AM,10,14180
W34A582,2023-04-20,AMJK,SW,EPB0802005000AM-40,2.95,GILTNER-AM,6,7680
W34A582,2023-04-20,AMJK,SW,HCB0801801500AM-48,2.95,GILTNER-AM,3,4977
W34A582,2023-04-20,AMJK,SW,HCB1101801000AM-48,2.95,GILTNER-AM,1,1521
W34A586,2023-06-06,AMJK,SW,EHB0631905000W051-50EX,5.29,AAL-AM,9,10773
W34A586,2023-06-06,AMJK,SW,EHL0632005000W051-50,5.29,AAL-AM,9,11340
W34A586,2023-06-06,AMJK,SW,HCB0751201500W051-36,5.29,AAL-AM,5,3890
W34A586,2023-06-06,AMJK,SW,HLB0471601500W051-32,5.29,AAL-AM,20,11560
W34A587,2023-05-05,AMJK,SW,CRV0694007080AM-16,6.8,CAL-AM,4,5004
W34A587,2023-05-05,AMJK,SW,EHB0751975000W051-40,6.8,CAL-AM,1,1182
W34A587,2023-05-05,AMJK,SW,EHB1152953500W051-20,6.8,CAL-AM,14,13300
W34A587,2023-05-05,AMJK,SW,EHY0632005000A390-50,6.8,CAL-AM,1,1260
W34A587,2023-05-05,AMJK,SW,ELB0471979000AM-40,6.8,CAL-AM,2,2666
W34A587,2023-05-05,AMJK,SW,ELB0901975000AM-40,6.8,CAL-AM,1,1418
W34A587,2023-05-05,AMJK,SW,EMB04219711000AM-40,6.8,CAL-AM,2,2912
W34A587,2023-05-05,AMJK,SW,ETG0802005000AM-40,6.8,CAL-AM,1,1280
W34A587,2023-05-05,AMJK,SW,HCB0801801500AM-48,6.8,CAL-AM,1,1659
W34A587,2023-05-05,AMJK,SW,PSB0301701476AM-48,6.8,CAL-AM,2,1156
W34A587,2023-05-05,AMJK,SW,PSB0331501476P652-168P,6.8,CAL-AM,10,4910
W34A588,2023-04-21,AMJK,SW,ELB0471979000AM-40,6.12,CAL-AM,10,13330
W34A588,2023-04-21,AMJK,SW,EMB04219711000AM-40,6.12,CAL-AM,1,1456
W34A588,2023-04-21,AMJK,SW,EPB0602007500AM-40,6.12,CAL-AM,10,14400
W34A588,2023-04-21,AMJK,SW,EPB0702006500AM-40,6.12,CAL-AM,3,4368
W34A588,2023-04-21,AMJK,SW,EPB0902005000AM-40,6.12,CAL-AM,2,2880
W34A588,2023-04-21,AMJK,SW,EPB1152003500AM-40,6.12,CAL-AM,2,2576
W34A592,2023-04-24,AMJK,SW,EHB0901975000AM-40,18.59,GILTNER-AM,2,2836
W34A592,2023-04-24,AMJK,SW,ELB0511979000AM-40,18.59,GILTNER-AM,4,5788
W34A592,2023-04-24,AMJK,SW,EPB0802005000AM-40,18.59,GILTNER-AM,3,3840
W34A592,2023-04-24,AMJK,SW,HCB0801801500AM-48,18.59,GILTNER-AM,2,3318
W34A592,2023-04-24,AMJK,SW,PSB0301701476AM-48,18.59,GILTNER-AM,4,2312
W34A592,2023-04-24,AMJK,SW,UMH0903005000P644-20,18.59,GILTNER-AM,13,14040
W34A596,2023-04-27,AMJK,SW,EHB0631975000AM-50,13.32,SAIA-IP,3,3723
W34A596,2023-04-27,AMJK,SW,EPB0802005000AM-40,13.32,SAIA-IP,2,2560
W34A597,2023-04-19,AMJK,SW,EHB0801975000AM-40,8.46,GILTNER-AM,7,8827
W34A597,2023-04-19,AMJK,SW,ELB0901975000AM-40,8.46,GILTNER-AM,3,4254
W34A597,2023-04-19,AMJK,SW,EPB0702006500AM-40,8.46,GILTNER-AM,1,1456
W34A597,2023-04-19,AMJK,SW,EPB0802005000AM-40,8.46,GILTNER-AM,1,1280
W34A597,2023-04-19,AMJK,SW,HCB0701501500AM-64,8.46,GILTNER-AM,1,1613
W34A597,2023-04-19,AMJK,SW,HCB0801501500AM-48,8.46,GILTNER-AM,1,1382
W34A597,2023-04-19,AMJK,SW,HCB0801801500AM-48,8.46,GILTNER-AM,3,4977
W34A597,2023-04-19,AMJK,SW,HCB0901801500AM-48,8.46,GILTNER-AM,3,5598
W34A597,2023-04-19,AMJK,SW,PSB0301701476AM-112PEX,8.46,GILTNER-AM,20,6740
W34A603,2023-05-10,AMJK,SW,EHB0801975000AM-40,8.39,CAL-AM,2,2522
W34A603,2023-05-10,AMJK,SW,EHY0632005000AM-50,8.39,CAL-AM,1,1260
W34A603,2023-05-10,AMJK,SW,HLB0451801500AM-64,8.39,CAL-AM,1,1244
W34A603,2023-05-10,AMJK,SW,HSB0631801500C150-48,8.39,CAL-AM,14,18284
W34A604,2023-04-26,AMJK,SW,HTG0801801500AM-48EX,5.57,SAIA-IP,4,6636
W34A605,2023-04-21,AMJK,SW,EHB0631975000AM-50,2.51,TRAFFIX-AM,3,3723
W34A605,2023-04-21,AMJK,SW,EHB0701976500AM-40,2.51,TRAFFIX-AM,1,1434
W34A605,2023-04-21,AMJK,SW,EHB0901975000AM-40,2.51,TRAFFIX-AM,1,1418
W34A605,2023-04-21,AMJK,SW,HCB0901801500AM-48,2.51,TRAFFIX-AM,3,5598
W34A605,2023-04-21,AMJK,SW,HLP140400450AM-64,2.51,TRAFFIX-AM,15,19575
W34A605,2023-04-21,AMJK,SW,PSB0301501968AM-126P,2.51,TRAFFIX-AM,4,1784
W34A605,2023-04-21,AMJK,SW,PSB0301701476AM-48,2.51,TRAFFIX-AM,2,1156
W34A609,2023-04-19,AMJK,SW,EPB0802006000AM-40,1.75,GILTNER-AM,26,39936
W34A610,2023-04-25,AMJK,SW,EHB0631975000AM-50,30.4,PDI-AM,1,1241
W34A610,2023-04-25,AMJK,SW,EHB0701975000AM-40,30.4,PDI-AM,3,3309
W34A610,2023-04-25,AMJK,SW,HCB0801801500AM-48,30.4,PDI-AM,1,1659
W34A610,2023-04-25,AMJK,SW,HLP140450450AM-64,30.4,PDI-AM,1,1471
W34A611,2023-05-09,AMJK,SW,EHB0631977250M530-40,10.97,GILTNER-AM,1,1440
W34A611,2023-05-09,AMJK,SW,EHB0671975000AM-40,10.97,GILTNER-AM,1,1056
W34A611,2023-05-09,AMJK,SW,EHB0901975000AM-40,10.97,GILTNER-AM,3,4254
W34A611,2023-05-09,AMJK,SW,ELB0511979000AM-40,10.97,GILTNER-AM,1,1447
W34A611,2023-05-09,AMJK,SW,ELB0701976500AM-40,10.97,GILTNER-AM,12,17208
W34A611,2023-05-09,AMJK,SW,ELB1151973500AM-40,10.97,GILTNER-AM,1,1269
W34A611,2023-05-09,AMJK,SW,HLB0451101500AM-80,10.97,GILTNER-AM,2,1900
W34A611,2023-05-09,AMJK,SW,HLB0451801500AM-64,10.97,GILTNER-AM,3,3732
W34A611,2023-05-09,AMJK,SW,PSB0251501968AM-126P,10.97,GILTNER-AM,1,372
W34A612,2023-04-20,AMJK,SW,HTK0801801500AM-48,3.96,SAIA-IP,3,4977
